YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2385","Skin Protectors","23853458512","Eakin cohesive StomaWrap","23: Stoma Appliances","40.",1,"40.",0,"82.28","82.28","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2394","Two Piece Ostomy Systems","23940109745","Conform 2 two piece ostomy system colostomy bag with filter and QuietWear film, midi 55mm","23: Stoma Appliances","60.",1,"60.",0,"113.3","113.3","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","2394","Two Piece Ostomy Systems","23940109783","Conform 2 two piece ostomy system CeraPlus convex skin barrier with adhesive border 13-38mm","23: Stoma Appliances","70.",1,"70.",0,"340.48","340.48","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEADAJ","Gaviscon Infant oral powder sachets","01: Gastro-Intestinal System","90.",1,"90.",0,"19.95","18.96537","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEADAJ","Gaviscon Infant oral powder sachets","01: Gastro-Intestinal System","30.",4,"120.",0,"26.6","25.32023","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEAIAL","Gaviscon Advance oral suspension aniseed (Reckitt Benckiser)","01: Gastro-Intestinal System","1000.",2,"2000.",0,"20.48","19.48128","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEAIAL","Gaviscon Advance oral suspension aniseed (Reckitt Benckiser)","01: Gastro-Intestinal System","300.",1,"300.",0,"9.04","8.60061","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEAQAP","Gaviscon Advance Mint chewable tablets (Reckitt Benckiser)","01: Gastro-Intestinal System","60.",1,"60.",0,"12.13","11.63619","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEAQAP","Gaviscon Advance Mint chewable tablets (Reckitt Benckiser)","01: Gastro-Intestinal System","240.",1,"240.",0,"17.04","16.2008","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEBEAL","Gaviscon Advance oral susp peppermint (Reckitt Benckiser)","01: Gastro-Intestinal System","600.",1,"600.",0,"14.62","13.90175","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEBEAL","Gaviscon Advance oral susp peppermint (Reckitt Benckiser)","01: Gastro-Intestinal System","1000.",6,"6000.",0,"61.44","58.44385","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEBEAL","Gaviscon Advance oral susp peppermint (Reckitt Benckiser)","01: Gastro-Intestinal System","500.",6,"3000.",0,"30.72","29.25913","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0101021B0","Alginic acid compound preparations","0101021B0BEBEAL","Gaviscon Advance oral susp peppermint (Reckitt Benckiser)","01: Gastro-Intestinal System","250.",1,"250.",0,"2.56","2.44446","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000L0","Glycopyrronium bromide","0102000L0AABNBN","Glycopyrronium bromide 1mg/5ml oral solution sugar free","01: Gastro-Intestinal System","150.",1,"150.",0,"106.01","106.0224","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000N0","Hyoscine butylbromide","0102000N0AAAAAA","Hyoscine butylbromide 20mg/1ml inj ampoules","01: Gastro-Intestinal System","40.",2,"80.",20,"32.64","31.03357","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000N0","Hyoscine butylbromide","0102000N0AAAAAA","Hyoscine butylbromide 20mg/1ml inj ampoules","01: Gastro-Intestinal System","90.",1,"90.",22.5,"36.72","34.89727","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000N0","Hyoscine butylbromide","0102000N0AAAAAA","Hyoscine butylbromide 20mg/1ml inj ampoules","01: Gastro-Intestinal System","10.",2,"20.",5,"8.16","7.77699","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000N0","Hyoscine butylbromide","0102000N0AAAAAA","Hyoscine butylbromide 20mg/1ml inj ampoules","01: Gastro-Intestinal System","20.",1,"20.",5,"8.16","7.76459","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000N0","Hyoscine butylbromide","0102000N0AAABAB","Hyoscine butylbromide 10mg tablets","01: Gastro-Intestinal System","112.",1,"112.",14,"8.04","7.65059","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000N0","Hyoscine butylbromide","0102000N0AAABAB","Hyoscine butylbromide 10mg tablets","01: Gastro-Intestinal System","56.",4,"224.",28,"16.08","15.32598","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0102000N0","Hyoscine butylbromide","0102000N0AAABAB","Hyoscine butylbromide 10mg tablets","01: Gastro-Intestinal System","84.",3,"252.",31.5,"18.09","17.52313","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAAAAA","Famotidine 20mg tablets","01: Gastro-Intestinal System","14.",8,"112.",56,"71.36","58.00801","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAAAAA","Famotidine 20mg tablets","01: Gastro-Intestinal System","84.",1,"84.",42,"53.49","42.82","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAAAAA","Famotidine 20mg tablets","01: Gastro-Intestinal System","112.",5,"560.",280,"356.6","285.44598","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAAAAA","Famotidine 20mg tablets","01: Gastro-Intestinal System","56.",24,"1344.",672,"855.84","685.21916","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAAAAA","Famotidine 20mg tablets","01: Gastro-Intestinal System","28.",15,"420.",210,"267.45","214.22399","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAABAB","Famotidine 40mg tablets","01: Gastro-Intestinal System","28.",2,"56.",56,"56.74","56.7648","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAABAB","Famotidine 40mg tablets","01: Gastro-Intestinal System","7.",1,"7.",7,"7.09","7.2024","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103010H0","Famotidine","0103010H0AAABAB","Famotidine 40mg tablets","01: Gastro-Intestinal System","56.",8,"448.",448,"453.92","454.0192","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103050E0","Esomeprazole","0103050E0AAAAAA","Esomeprazole 20mg gastro-resistant tablets","01: Gastro-Intestinal System","56.",4,"224.",224,"31.44","25.21077","N"
202404,"SOUTH EAST","Y59","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","QU9","NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BER","15A00","UNIVERSITY MEDICAL GROUP","K81605","UNIVERSITY HEALTH CENTRE","9 NORTHCOURT AVENUE","READING","BERKSHIRE","RG2 7HE","0103050E0","Esomeprazole","0103050E0AAAAAA","Esomeprazole 20mg gastro-resistant tablets","01: Gastro-Intestinal System","28.",6,"168.",168,"23.58","18.94528","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAABAB","Bisoprolol 10mg tablets","02: Cardiovascular System","28.",6,"168.",168,"4.26","3.48364","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAABAB","Bisoprolol 10mg tablets","02: Cardiovascular System","56.",6,"336.",336,"8.52","6.89288","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAJAJ","Bisoprolol 2.5mg tablets","02: Cardiovascular System","28.",13,"364.",91,"11.44","9.31654","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAJAJ","Bisoprolol 2.5mg tablets","02: Cardiovascular System","7.",2,"14.",3.5,"0.44","0.57693","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAJAJ","Bisoprolol 2.5mg tablets","02: Cardiovascular System","58.",1,"58.",14.5,"1.82","1.56893","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAJAJ","Bisoprolol 2.5mg tablets","02: Cardiovascular System","56.",18,"1008.",252,"31.68","25.57644","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAKAK","Bisoprolol 3.75mg tablets","02: Cardiovascular System","28.",2,"56.",21,"1.56","1.27325","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAKAK","Bisoprolol 3.75mg tablets","02: Cardiovascular System","56.",3,"168.",63,"4.68","3.78256","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAKAK","Bisoprolol 3.75mg tablets","02: Cardiovascular System","7.",3,"21.",7.875,"0.6","0.81737","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAALAL","Bisoprolol 7.5mg tablets","02: Cardiovascular System","56.",4,"224.",168,"6.56","5.29951","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAALAL","Bisoprolol 7.5mg tablets","02: Cardiovascular System","28.",4,"112.",84,"3.28","2.67456","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAMAM","Bisoprolol 1.25mg tablets","02: Cardiovascular System","28.",13,"364.",45.5,"8.97","7.33982","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAMAM","Bisoprolol 1.25mg tablets","02: Cardiovascular System","56.",13,"728.",91,"17.94","14.51843","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000H0","Bisoprolol fumarate","0204000H0AAAMAM","Bisoprolol 1.25mg tablets","02: Cardiovascular System","84.",1,"84.",10.5,"2.07","1.669","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000I0","Labetalol hydrochloride","0204000I0AAACAC","Labetalol 100mg tablets","02: Cardiovascular System","112.",1,"112.",18.66667,"8.9","7.135","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000K0","Metoprolol tartrate","0204000K0AAABAB","Metoprolol 50mg tablets","02: Cardiovascular System","112.",1,"112.",37.33333,"13.48","10.80033","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000K0","Metoprolol tartrate","0204000K0AAACAC","Metoprolol 100mg tablets","02: Cardiovascular System","56.",1,"56.",37.33333,"5.38","5.3924","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAAAA","Propranolol 80mg modified-release capsules","02: Cardiovascular System","56.",8,"448.",298.66667,"79.2","75.34107","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAAAA","Propranolol 80mg modified-release capsules","02: Cardiovascular System","28.",3,"84.",56,"14.85","14.14505","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAABAB","Propranolol 160mg modified-release capsules","02: Cardiovascular System","56.",4,"224.",298.66667,"39.04","37.13852","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","28.",3,"84.",7,"2.07","1.6938","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","84.",7,"588.",49,"14.49","11.68303","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","56.",2,"112.",9.33333,"2.76","2.2336","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","252.",2,"504.",42,"12.42","9.96442","N"
